player_id,photourl,playerurl
40,https://cdn.sofifa.com/players/192/387/21_60.png,http://sofifa.com/player/192387/ciro-immobile/210005/
41,https://cdn.sofifa.com/players/189/511/21_60.png,http://sofifa.com/player/189511/sergio-busquets-burgos/210005/
42,https://cdn.sofifa.com/players/188/567/21_60.png,http://sofifa.com/player/188567/pierre-emerick-aubameyang/210005/
43,https://cdn.sofifa.com/players/186/153/21_60.png,http://sofifa.com/player/186153/wojciech-szczesny/210005/
44,https://cdn.sofifa.com/players/183/898/21_60.png,http://sofifa.com/player/183898/angel-di-maria/210005/
45,https://cdn.sofifa.com/players/177/003/21_60.png,http://sofifa.com/player/177003/luka-modric/210005/
46,https://cdn.sofifa.com/players/176/580/21_60.png,http://sofifa.com/player/176580/luis-suarez/210005/
47,https://cdn.sofifa.com/players/167/948/21_60.png,http://sofifa.com/player/167948/hugo-lloris/210005/
48,https://cdn.sofifa.com/players/138/956/21_60.png,http://sofifa.com/player/138956/giorgio-chiellini/210005/
49,https://cdn.sofifa.com/players/208/830/21_60.png,http://sofifa.com/player/208830/jamie-vardy/210005/
50,https://cdn.sofifa.com/players/204/963/21_60.png,http://sofifa.com/player/204963/daniel-carvajal-ramos/210005/
51,https://cdn.sofifa.com/players/201/535/21_60.png,http://sofifa.com/player/201535/raphael-varane/210005/
52,https://cdn.sofifa.com/players/199/556/21_60.png,http://sofifa.com/player/199556/marco-verratti/210005/
53,https://cdn.sofifa.com/players/195/864/21_60.png,http://sofifa.com/player/195864/paul-pogba/210005/
54,https://cdn.sofifa.com/players/193/080/21_60.png,http://sofifa.com/player/193080/david-de-gea-quintana/210005/
55,https://cdn.sofifa.com/players/189/596/21_60.png,http://sofifa.com/player/189596/thomas-muller/210005/
56,https://cdn.sofifa.com/players/189/332/21_60.png,http://sofifa.com/player/189332/jordi-alba-ramos/210005/
57,https://cdn.sofifa.com/players/183/711/21_60.png,http://sofifa.com/player/183711/jordan-henderson/210005/
58,https://cdn.sofifa.com/players/178/603/21_60.png,http://sofifa.com/player/178603/mats-hummels/210005/
59,https://cdn.sofifa.com/players/177/683/21_60.png,http://sofifa.com/player/177683/yann-sommer/210005/
60,https://cdn.sofifa.com/players/168/542/21_60.png,http://sofifa.com/player/168542/david-josue-jimenez-silva/210005/
61,https://cdn.sofifa.com/players/152/729/21_60.png,http://sofifa.com/player/152729/gerard-pique-bernabeu/210005/
62,https://cdn.sofifa.com/players/143/076/21_60.png,http://sofifa.com/player/143076/alejandro-gomez/210005/
63,https://cdn.sofifa.com/players/235/790/21_60.png,http://sofifa.com/player/235790/kai-havertz/210005/
64,https://cdn.sofifa.com/players/235/243/21_60.png,http://sofifa.com/player/235243/matthijs-de-ligt/210005/
65,https://cdn.sofifa.com/players/232/363/21_60.png,http://sofifa.com/player/232363/milan-skriniar/210005/
66,https://cdn.sofifa.com/players/231/866/21_60.png,http://sofifa.com/player/231866/rodrigo-hernandez-cascante/210005/
67,https://cdn.sofifa.com/players/231/677/21_60.png,http://sofifa.com/player/231677/marcus-rashford/210005/
68,https://cdn.sofifa.com/players/230/621/21_60.png,http://sofifa.com/player/230621/gianluigi-donnarumma/210005/
69,https://cdn.sofifa.com/players/228/702/21_60.png,http://sofifa.com/player/228702/frenkie-de-jong/210005/
70,https://cdn.sofifa.com/players/223/848/21_60.png,http://sofifa.com/player/223848/sergej-milinkovic-savic/210005/
71,https://cdn.sofifa.com/players/222/492/21_60.png,http://sofifa.com/player/222492/leroy-sane/210005/
72,https://cdn.sofifa.com/players/220/440/21_60.png,http://sofifa.com/player/220440/clement-lenglet/210005/
73,https://cdn.sofifa.com/players/212/188/21_60.png,http://sofifa.com/player/212188/timo-werner/210005/
74,https://cdn.sofifa.com/players/210/243/21_60.png,http://sofifa.com/player/210243/ricardo-barbosa-pereira/210005/
75,https://cdn.sofifa.com/players/208/670/21_60.png,http://sofifa.com/player/208670/hakim-ziyech/210005/
76,https://cdn.sofifa.com/players/207/865/21_60.png,http://sofifa.com/player/207865/marcos-aoas-correa/210005/
77,https://cdn.sofifa.com/players/206/113/21_60.png,http://sofifa.com/player/206113/serge-gnabry/210005/
78,https://cdn.sofifa.com/players/204/485/21_60.png,http://sofifa.com/player/204485/riyad-mahrez/210005/
79,https://cdn.sofifa.com/players/202/556/21_60.png,http://sofifa.com/player/202556/memphis-depay/210005/
80,https://cdn.sofifa.com/players/201/399/21_60.png,http://sofifa.com/player/201399/mauro-icardi/210005/
81,https://cdn.sofifa.com/players/198/706/21_60.png,http://sofifa.com/player/198706/luis-alberto-romero-alconchel/210005/
82,https://cdn.sofifa.com/players/198/219/21_60.png,http://sofifa.com/player/198219/lorenzo-insigne/210005/
83,https://cdn.sofifa.com/players/193/747/21_60.png,http://sofifa.com/player/193747/jorge-resurreccion/210005/
84,https://cdn.sofifa.com/players/192/563/21_60.png,http://sofifa.com/player/192563/bernd-leno/210005/
85,https://cdn.sofifa.com/players/192/505/21_60.png,http://sofifa.com/player/192505/romelu-lukaku/210005/
86,https://cdn.sofifa.com/players/191/043/21_60.png,http://sofifa.com/player/191043/alex-sandro-lobo-silva/210005/
87,https://cdn.sofifa.com/players/190/460/21_60.png,http://sofifa.com/player/190460/christian-eriksen/210005/
88,https://cdn.sofifa.com/players/189/513/21_60.png,http://sofifa.com/player/189513/daniel-parejo-munoz/210005/
89,https://cdn.sofifa.com/players/189/509/21_60.png,http://sofifa.com/player/189509/thiago-alcantara/210005/
90,https://cdn.sofifa.com/players/188/377/21_60.png,http://sofifa.com/player/188377/kyle-walker/210005/
91,https://cdn.sofifa.com/players/188/350/21_60.png,http://sofifa.com/player/188350/marco-reus/210005/
92,https://cdn.sofifa.com/players/185/122/21_60.png,http://sofifa.com/player/185122/peter-gulacsi/210005/
93,https://cdn.sofifa.com/players/184/344/21_60.png,http://sofifa.com/player/184344/leonardo-bonucci/210005/
94,https://cdn.sofifa.com/players/184/087/21_60.png,http://sofifa.com/player/184087/toby-alderweireld/210005/
95,https://cdn.sofifa.com/players/182/493/21_60.png,http://sofifa.com/player/182493/diego-godin/210005/
96,https://cdn.sofifa.com/players/181/291/21_60.png,http://sofifa.com/player/181291/georginio-wijnaldum/210005/
97,https://cdn.sofifa.com/players/180/206/21_60.png,http://sofifa.com/player/180206/miralem-pjanic/210005/
98,https://cdn.sofifa.com/players/175/943/21_60.png,http://sofifa.com/player/175943/dries-mertens/210005/
99,https://cdn.sofifa.com/players/164/240/21_60.png,http://sofifa.com/player/164240/thiago-emiliano-da-silva/210005/
100,https://cdn.sofifa.com/players/239/085/21_60.png,http://sofifa.com/player/239085/erling-haaland/210005/
101,https://cdn.sofifa.com/players/231/478/21_60.png,http://sofifa.com/player/231478/lautaro-martinez/210005/
102,https://cdn.sofifa.com/players/230/658/21_60.png,http://sofifa.com/player/230658/arthur-henrique-ramos-oliveira-melo/210005/
103,https://cdn.sofifa.com/players/230/142/21_60.png,http://sofifa.com/player/230142/mikel-oyarzabal-ugarte/210005/
104,https://cdn.sofifa.com/players/226/790/21_60.png,http://sofifa.com/player/226790/wilfred-ndidi/210005/
105,https://cdn.sofifa.com/players/226/753/21_60.png,http://sofifa.com/player/226753/andre-onana/210005/
106,https://cdn.sofifa.com/players/216/460/21_60.png,http://sofifa.com/player/216460/jose-maria-gimenez/210005/
107,https://cdn.sofifa.com/players/216/352/21_60.png,http://sofifa.com/player/216352/marcelo-brozovic/210005/
108,https://cdn.sofifa.com/players/213/345/21_60.png,http://sofifa.com/player/213345/kingsley-coman/210005/
109,https://cdn.sofifa.com/players/212/462/21_60.png,http://sofifa.com/player/212462/alex-nicolao-telles/210005/
110,https://cdn.sofifa.com/players/212/194/21_60.png,http://sofifa.com/player/212194/julian-brandt/210005/
111,https://cdn.sofifa.com/players/212/190/21_60.png,http://sofifa.com/player/212190/niklas-sule/210005/
112,https://cdn.sofifa.com/players/211/300/21_60.png,http://sofifa.com/player/211300/anthony-martial/210005/
113,https://cdn.sofifa.com/players/211/256/21_60.png,http://sofifa.com/player/211256/nicolas-tagliafico/210005/
114,https://cdn.sofifa.com/players/210/035/21_60.png,http://sofifa.com/player/210035/alejandro-grimaldo-garcia/210005/
115,https://cdn.sofifa.com/players/209/989/21_60.png,http://sofifa.com/player/209989/thomas-partey/210005/
116,https://cdn.sofifa.com/players/209/889/21_60.png,http://sofifa.com/player/209889/raphael-guerreiro/210005/
117,https://cdn.sofifa.com/players/209/658/21_60.png,http://sofifa.com/player/209658/leon-goretzka/210005/
118,https://cdn.sofifa.com/players/208/421/21_60.png,http://sofifa.com/player/208421/saul-niguez-esclapez/210005/
119,https://cdn.sofifa.com/players/207/863/21_60.png,http://sofifa.com/player/207863/felipe-augusto-de-almeida-monteiro/210005/
120,https://cdn.sofifa.com/players/204/838/21_60.png,http://sofifa.com/player/204838/raul-jimenez/210005/
121,https://cdn.sofifa.com/players/200/647/21_60.png,http://sofifa.com/player/200647/josip-ilicic/210005/
122,https://cdn.sofifa.com/players/200/458/21_60.png,http://sofifa.com/player/200458/lucas-digne/210005/
123,https://cdn.sofifa.com/players/199/451/21_60.png,http://sofifa.com/player/199451/wissam-ben-yedder/210005/
124,https://cdn.sofifa.com/players/198/176/21_60.png,http://sofifa.com/player/198176/stefan-de-vrij/210005/
125,https://cdn.sofifa.com/players/197/965/21_60.png,http://sofifa.com/player/197965/luis-miguel-afonso-fernandes/210005/
126,https://cdn.sofifa.com/players/197/781/21_60.png,http://sofifa.com/player/197781/francisco-roman-alarcon-suarez/210005/
127,https://cdn.sofifa.com/players/197/445/21_60.png,http://sofifa.com/player/197445/david-alaba/210005/
128,https://cdn.sofifa.com/players/193/474/21_60.png,http://sofifa.com/player/193474/idrissa-gueye/210005/
129,https://cdn.sofifa.com/players/193/165/21_60.png,http://sofifa.com/player/193165/jesus-corona/210005/
130,https://cdn.sofifa.com/players/192/629/21_60.png,http://sofifa.com/player/192629/iago-aspas-juncal/210005/
131,https://cdn.sofifa.com/players/190/483/21_60.png,http://sofifa.com/player/190483/douglas-costa-de-souza/210005/
132,https://cdn.sofifa.com/players/189/117/21_60.png,http://sofifa.com/player/189117/roman-burki/210005/
133,https://cdn.sofifa.com/players/185/020/21_60.png,http://sofifa.com/player/185020/jose-maria-callejon-bueno/210005/
134,https://cdn.sofifa.com/players/184/432/21_60.png,http://sofifa.com/player/184432/cesar-azpilicueta-tanco/210005/
135,https://cdn.sofifa.com/players/179/813/21_60.png,http://sofifa.com/player/179813/edinson-cavani/210005/
136,https://cdn.sofifa.com/players/178/005/21_60.png,http://sofifa.com/player/178005/rui-pedro-dos-santos-patricio/210005/
137,https://cdn.sofifa.com/players/177/413/21_60.png,http://sofifa.com/player/177413/axel-witsel/210005/
138,https://cdn.sofifa.com/players/176/266/21_60.png,http://sofifa.com/player/176266/lucas-pezzini-leiva/210005/
139,https://cdn.sofifa.com/players/168/435/21_60.png,http://sofifa.com/player/168435/salvatore-sirigu/210005/
140,https://cdn.sofifa.com/players/163/587/21_60.png,http://sofifa.com/player/163587/kasper-schmeichel/210005/
141,https://cdn.sofifa.com/players/146/536/21_60.png,http://sofifa.com/player/146536/jesus-navas-gonzalez/210005/
142,https://cdn.sofifa.com/players/135/507/21_60.png,http://sofifa.com/player/135507/fernando-luiz-rosa/210005/
143,https://cdn.sofifa.com/players/239/053/21_60.png,http://sofifa.com/player/239053/federico-valverde/210005/
144,https://cdn.sofifa.com/players/235/212/21_60.png,http://sofifa.com/player/235212/achraf-hakimi/210005/
145,https://cdn.sofifa.com/players/231/443/21_60.png,http://sofifa.com/player/231443/ousmane-dembele/210005/
146,https://cdn.sofifa.com/players/230/666/21_60.png,http://sofifa.com/player/230666/gabriel-fernando-de-jesus/210005/
147,https://cdn.sofifa.com/players/230/481/21_60.png,http://sofifa.com/player/230481/ronaldo-jailson-cabrais-petri/210005/
148,https://cdn.sofifa.com/players/229/880/21_60.png,http://sofifa.com/player/229880/aaron-wan-bissaka/210005/
149,https://cdn.sofifa.com/players/229/261/21_60.png,http://sofifa.com/player/229261/denis-zakaria/210005/
150,https://cdn.sofifa.com/players/228/618/21_60.png,http://sofifa.com/player/228618/ferland-mendy/210005/
151,https://cdn.sofifa.com/players/227/928/21_60.png,http://sofifa.com/player/227928/nelson-cabral-semedo/210005/
152,https://cdn.sofifa.com/players/225/953/21_60.png,http://sofifa.com/player/225953/steven-bergwijn/210005/
153,https://cdn.sofifa.com/players/225/100/21_60.png,http://sofifa.com/player/225100/joe-gomez/210005/
154,https://cdn.sofifa.com/players/224/334/21_60.png,http://sofifa.com/player/224334/marcos-acuna/210005/
155,https://cdn.sofifa.com/players/222/665/21_60.png,http://sofifa.com/player/222665/martin-odegaard/210005/
156,https://cdn.sofifa.com/players/221/363/21_60.png,http://sofifa.com/player/221363/donny-van-de-beek/210005/
157,https://cdn.sofifa.com/players/221/087/21_60.png,http://sofifa.com/player/221087/pau-lopez-sabata/210005/
158,https://cdn.sofifa.com/players/220/407/21_60.png,http://sofifa.com/player/220407/martin-dubravka/210005/
159,https://cdn.sofifa.com/players/219/693/21_60.png,http://sofifa.com/player/219693/diego-carlos-santos-silva/210005/
160,https://cdn.sofifa.com/players/216/594/21_60.png,http://sofifa.com/player/216594/nabil-fekir/210005/
161,https://cdn.sofifa.com/players/216/547/21_60.png,http://sofifa.com/player/216547/rafael-a-ferreira-silva/210005/
162,https://cdn.sofifa.com/players/215/333/21_60.png,http://sofifa.com/player/215333/duvan-zapata/210005/
163,https://cdn.sofifa.com/players/212/151/21_60.png,http://sofifa.com/player/212151/thomas-strakosha/210005/
164,https://cdn.sofifa.com/players/211/688/21_60.png,http://sofifa.com/player/211688/jose-luis-gaya-pena/210005/
165,https://cdn.sofifa.com/players/211/117/21_60.png,http://sofifa.com/player/211117/dele-alli/210005/
166,https://cdn.sofifa.com/players/210/514/21_60.png,http://sofifa.com/player/210514/joao-pedro-cavaco-cancelo/210005/
167,https://cdn.sofifa.com/players/210/413/21_60.png,http://sofifa.com/player/210413/alessio-romagnoli/210005/
168,https://cdn.sofifa.com/players/208/574/21_60.png,http://sofifa.com/player/208574/filip-kostic/210005/
169,https://cdn.sofifa.com/players/208/093/21_60.png,http://sofifa.com/player/208093/gerard-moreno-balaguero/210005/
170,https://cdn.sofifa.com/players/207/410/21_60.png,http://sofifa.com/player/207410/mateo-kovacic/210005/
171,https://cdn.sofifa.com/players/205/678/21_60.png,http://sofifa.com/player/205678/edin-visca/210005/
172,https://cdn.sofifa.com/players/205/600/21_60.png,http://sofifa.com/player/205600/samuel-umtiti/210005/
173,https://cdn.sofifa.com/players/205/498/21_60.png,http://sofifa.com/player/205498/luiz-frello-filho-jorge/210005/
174,https://cdn.sofifa.com/players/205/070/21_60.png,http://sofifa.com/player/205070/cristian-portugues-manzanera/210005/
175,https://cdn.sofifa.com/players/205/069/21_60.png,http://sofifa.com/player/205069/juan-bernat-velasco/210005/
176,https://cdn.sofifa.com/players/204/923/21_60.png,http://sofifa.com/player/204923/marcel-sabitzer/210005/
177,https://cdn.sofifa.com/players/203/486/21_60.png,http://sofifa.com/player/203486/thorgan-hazard/210005/
178,https://cdn.sofifa.com/players/200/949/21_60.png,http://sofifa.com/player/200949/lucas-rodrigues-m-silva/210005/
179,https://cdn.sofifa.com/players/199/914/21_60.png,http://sofifa.com/player/199914/allan-marques-loureiro/210005/
180,https://cdn.sofifa.com/players/199/845/21_60.png,http://sofifa.com/player/199845/francesco-acerbi/210005/
181,https://cdn.sofifa.com/players/199/564/21_60.png,http://sofifa.com/player/199564/sergio-roberto-carnicer/210005/
182,https://cdn.sofifa.com/players/199/482/21_60.png,http://sofifa.com/player/199482/anthony-lopes/210005/
183,https://cdn.sofifa.com/players/199/434/21_60.png,http://sofifa.com/player/199434/dusan-tadic/210005/
184,https://cdn.sofifa.com/players/199/042/21_60.png,http://sofifa.com/player/199042/charles-aranguiz/210005/
185,https://cdn.sofifa.com/players/198/717/21_60.png,http://sofifa.com/player/198717/wilfried-zaha/210005/
186,https://cdn.sofifa.com/players/197/061/21_60.png,http://sofifa.com/player/197061/joel-matip/210005/
187,https://cdn.sofifa.com/players/193/314/21_60.png,http://sofifa.com/player/193314/aitor-fernandez/210005/
188,https://cdn.sofifa.com/players/193/301/21_60.png,http://sofifa.com/player/193301/alexandre-lacazette/210005/
189,https://cdn.sofifa.com/players/192/984/21_60.png,http://sofifa.com/player/192984/koen-casteels/210005/
190,https://cdn.sofifa.com/players/192/774/21_60.png,http://sofifa.com/player/192774/kostas-manolas/210005/
191,https://cdn.sofifa.com/players/190/941/21_60.png,http://sofifa.com/player/190941/lukas-hradecky/210005/
192,https://cdn.sofifa.com/players/189/575/21_60.png,http://sofifa.com/player/189575/iker-muniain-goni/210005/
193,https://cdn.sofifa.com/players/189/242/21_60.png,http://sofifa.com/player/189242/philippe-coutinho-correia/210005/
194,https://cdn.sofifa.com/players/188/943/21_60.png,http://sofifa.com/player/188943/kevin-trapp/210005/
195,https://cdn.sofifa.com/players/188/152/21_60.png,http://sofifa.com/player/188152/oscar-dos-santos-emboaba/210005/
196,https://cdn.sofifa.com/players/187/961/21_60.png,http://sofifa.com/player/187961/jose-paulo-bezerra-m-junior/210005/
197,https://cdn.sofifa.com/players/186/942/21_60.png,http://sofifa.com/player/186942/ilkay-gundogan/210005/
198,https://cdn.sofifa.com/players/186/345/21_60.png,http://sofifa.com/player/186345/kieran-trippier/210005/
199,https://cdn.sofifa.com/players/184/134/21_60.png,http://sofifa.com/player/184134/fernando-reges/210005/
200,https://cdn.sofifa.com/players/183/512/21_60.png,http://sofifa.com/player/183512/yuri-berchiche-izeta/210005/
201,https://cdn.sofifa.com/players/181/872/21_60.png,http://sofifa.com/player/181872/arturo-vidal/210005/
202,https://cdn.sofifa.com/players/180/930/21_60.png,http://sofifa.com/player/180930/edin-dzeko/210005/
203,https://cdn.sofifa.com/players/178/562/21_60.png,http://sofifa.com/player/178562/ever-banega/210005/
204,https://cdn.sofifa.com/players/178/518/21_60.png,http://sofifa.com/player/178518/radja-nainggolan/210005/
205,https://cdn.sofifa.com/players/176/676/21_60.png,http://sofifa.com/player/176676/marcelo-vieira-da-silva/210005/
206,https://cdn.sofifa.com/players/173/731/21_60.png,http://sofifa.com/player/173731/gareth-bale/210005/
207,https://cdn.sofifa.com/players/172/871/21_60.png,http://sofifa.com/player/172871/jan-vertonghen/210005/
208,https://cdn.sofifa.com/players/170/890/21_60.png,http://sofifa.com/player/170890/blaise-matuidi/210005/
209,https://cdn.sofifa.com/players/169/416/21_60.png,http://sofifa.com/player/169416/carlos-vela/210005/
210,https://cdn.sofifa.com/players/169/195/21_60.png,http://sofifa.com/player/169195/renato-augusto/210005/
211,https://cdn.sofifa.com/players/167/664/21_60.png,http://sofifa.com/player/167664/gonzalo-higuain/210005/
212,https://cdn.sofifa.com/players/163/705/21_60.png,http://sofifa.com/player/163705/steve-mandanda/210005/
213,https://cdn.sofifa.com/players/162/347/21_60.png,http://sofifa.com/player/162347/joao-filipe-moutinho/210005/
214,https://cdn.sofifa.com/players/041/236/21_60.png,http://sofifa.com/player/41236/zlatan-ibrahimovic/210005/
215,https://cdn.sofifa.com/players/245/279/21_60.png,http://sofifa.com/player/245279/sergio-reguilon-rodriguez/210005/
216,https://cdn.sofifa.com/players/236/583/21_60.png,http://sofifa.com/player/236583/jiri-pavlenka/210005/
217,https://cdn.sofifa.com/players/230/375/21_60.png,http://sofifa.com/player/230375/josue-durval-chiamulera-vaz/210005/
218,https://cdn.sofifa.com/players/230/168/21_60.png,http://sofifa.com/player/230168/raphael-william-anjos-rochedo/210005/
219,https://cdn.sofifa.com/players/226/271/21_60.png,http://sofifa.com/player/226271/fabian-ruiz-pena/210005/
220,https://cdn.sofifa.com/players/226/226/21_60.png,http://sofifa.com/player/226226/giovani-lo-celso/210005/
221,https://cdn.sofifa.com/players/226/161/21_60.png,http://sofifa.com/player/226161/marcos-llorente-moreno/210005/
222,https://cdn.sofifa.com/players/226/110/21_60.png,http://sofifa.com/player/226110/nicolas-pepe/210005/
223,https://cdn.sofifa.com/players/225/375/21_60.png,http://sofifa.com/player/225375/konrad-laimer/210005/
224,https://cdn.sofifa.com/players/224/293/21_60.png,http://sofifa.com/player/224293/ruben-diogo-da-silva-neves/210005/
225,https://cdn.sofifa.com/players/223/952/21_60.png,http://sofifa.com/player/223952/david-soria-solis/210005/
226,https://cdn.sofifa.com/players/223/697/21_60.png,http://sofifa.com/player/223697/robin-gosens/210005/
227,https://cdn.sofifa.com/players/220/834/21_60.png,http://sofifa.com/player/220834/marco-asensio-willemsen/210005/
228,https://cdn.sofifa.com/players/220/814/21_60.png,http://sofifa.com/player/220814/lucas-hernandez/210005/
229,https://cdn.sofifa.com/players/217/940/21_60.png,http://sofifa.com/player/217940/dakonam-djene/210005/
230,https://cdn.sofifa.com/players/216/354/21_60.png,http://sofifa.com/player/216354/andrej-kramaric/210005/
231,https://cdn.sofifa.com/players/215/698/21_60.png,http://sofifa.com/player/215698/mike-maignan/210005/
232,https://cdn.sofifa.com/players/215/316/21_60.png,http://sofifa.com/player/215316/geronimo-rulli/210005/
233,https://cdn.sofifa.com/players/214/997/21_60.png,http://sofifa.com/player/214997/angel-correa/210005/
234,https://cdn.sofifa.com/players/212/523/21_60.png,http://sofifa.com/player/212523/anderson-souza-conceicao/210005/
235,https://cdn.sofifa.com/players/210/665/21_60.png,http://sofifa.com/player/210665/marcel-halstenberg/210005/
236,https://cdn.sofifa.com/players/209/960/21_60.png,http://sofifa.com/player/209960/fernando-pacheco-flores/210005/
237,https://cdn.sofifa.com/players/208/808/21_60.png,http://sofifa.com/player/208808/quincy-promes/210005/
238,https://cdn.sofifa.com/players/208/418/21_60.png,http://sofifa.com/player/208418/yannick-carrasco/210005/
239,https://cdn.sofifa.com/players/208/333/21_60.png,http://sofifa.com/player/208333/emre-can/210005/
240,https://cdn.sofifa.com/players/207/862/21_60.png,http://sofifa.com/player/207862/matthias-ginter/210005/
241,https://cdn.sofifa.com/players/206/585/21_60.png,http://sofifa.com/player/206585/kepa-arrizabalaga/210005/
242,https://cdn.sofifa.com/players/205/632/21_60.png,http://sofifa.com/player/205632/lucas-ocampos/210005/
243,https://cdn.sofifa.com/players/204/970/21_60.png,http://sofifa.com/player/204970/florian-thauvin/210005/
244,https://cdn.sofifa.com/players/204/120/21_60.png,http://sofifa.com/player/204120/tomas-vaclik/210005/
245,https://cdn.sofifa.com/players/203/841/21_60.png,http://sofifa.com/player/203841/nick-pope/210005/
246,https://cdn.sofifa.com/players/203/263/21_60.png,http://sofifa.com/player/203263/harry-maguire/210005/
247,https://cdn.sofifa.com/players/202/857/21_60.png,http://sofifa.com/player/202857/karim-bellarabi/210005/
248,https://cdn.sofifa.com/players/201/305/21_60.png,http://sofifa.com/player/201305/gabriel-armando-de-abreu/210005/
249,https://cdn.sofifa.com/players/201/153/21_60.png,http://sofifa.com/player/201153/alvaro-borja-morata-martin/210005/
250,https://cdn.sofifa.com/players/201/095/21_60.png,http://sofifa.com/player/201095/agustin-marchesin/210005/
251,https://cdn.sofifa.com/players/200/888/21_60.png,http://sofifa.com/player/200888/danilo-luis-helio-pereira/210005/
252,https://cdn.sofifa.com/players/198/710/21_60.png,http://sofifa.com/player/198710/james-rodriguez/210005/
253,https://cdn.sofifa.com/players/198/329/21_60.png,http://sofifa.com/player/198329/rodrigo-moreno-machado/210005/
254,https://cdn.sofifa.com/players/198/009/21_60.png,http://sofifa.com/player/198009/mattia-perin/210005/
